user_id,book_id,borrow_date,return_date,borrow_date,borrow_month,borrow_year,pages,reservation_status,overdue_status,user_role,book_category,book_holding_days
36,124,4/4/2022,4/14/2022,4,4,2022,306,TRUE,1,student,science,10
94,125,8/15/2024,8/18/2024,15,8,2024,81,FALSE,0,staff,history,3
75,71,7/30/2022,8/9/2022,30,7,2022,273,TRUE,1,staff,history,10
96,64,8/27/2022,9/5/2022,27,8,2022,210,TRUE,1,student,fiction,9
50,32,3/13/2024,3/21/2024,13,3,2024,199,FALSE,1,staff,fiction,8
8,106,10/23/2022,11/1/2022,23,10,2022,213,FALSE,1,student,art,9
65,107,6/27/2023,7/7/2023,27,6,2023,281,TRUE,1,student,science,10
30,29,12/15/2022,12/18/2022,15,12,2022,66,TRUE,0,student,art,3
12,146,10/2/2023,10/9/2023,2,10,2023,183,FALSE,0,faculty,art,7
19,145,7/27/2024,8/8/2024,27,7,2024,355,TRUE,1,staff,science,12
10,12,3/13/2022,3/29/2022,13,3,2022,405,TRUE,1,faculty,non-fiction,16
8,161,3/13/2022,3/21/2022,13,3,2022,219,FALSE,1,faculty,fiction,8
89,38,5/5/2021,5/23/2021,5,5,2021,463,TRUE,1,staff,history,18
62,167,4/14/2025,4/26/2025,14,4,2025,276,FALSE,1,staff,fiction,12
27,90,8/28/2023,9/2/2023,28,8,2023,149,TRUE,0,student,non-fiction,5
72,102,9/28/2020,10/10/2020,28,9,2020,334,FALSE,1,student,history,12
88,159,3/15/2023,3/30/2023,15,3,2023,395,FALSE,1,staff,history,15
66,127,6/24/2024,7/10/2024,24,6,2024,415,FALSE,1,faculty,fiction,16
21,111,5/18/2023,5/30/2023,18,5,2023,327,TRUE,1,faculty,history,12
52,73,2/20/2024,3/7/2024,20,2,2024,477,TRUE,1,staff,science,16
26,146,10/28/2021,11/16/2021,28,10,2021,409,TRUE,1,student,art,19
58,88,6/29/2024,7/15/2024,29,6,2024,466,FALSE,1,student,non-fiction,16
6,91,11/14/2023,12/1/2023,14,11,2023,487,TRUE,1,staff,non-fiction,17
5,152,7/21/2024,8/6/2024,21,7,2024,395,TRUE,1,student,fiction,16
24,77,11/28/2020,12/6/2020,28,11,2020,239,TRUE,1,staff,non-fiction,8
83,141,3/7/2025,3/10/2025,7,3,2025,103,TRUE,0,staff,history,3
40,118,8/22/2024,9/6/2024,22,8,2024,380,TRUE,1,staff,history,15
52,73,7/26/2021,8/15/2021,26,7,2021,566,TRUE,1,student,non-fiction,20
52,119,1/21/2025,2/2/2025,21,1,2025,301,FALSE,1,faculty,art,12
55,124,2/15/2022,2/17/2022,15,2,2022,88,TRUE,0,student,non-fiction,2
5,135,6/22/2020,7/9/2020,22,6,2020,468,TRUE,1,staff,non-fiction,17
62,186,9/26/2021,10/8/2021,26,9,2021,279,TRUE,1,staff,art,12
38,22,4/15/2022,5/1/2022,15,4,2022,407,FALSE,1,student,history,16
70,72,9/12/2023,9/19/2023,12,9,2023,221,TRUE,0,staff,history,7
73,16,1/7/2023,1/21/2023,7,1,2023,290,TRUE,1,staff,fiction,14
55,23,5/23/2022,5/27/2022,23,5,2022,120,FALSE,0,faculty,history,4
12,34,11/30/2023,12/9/2023,30,11,2023,200,TRUE,1,student,art,9
43,78,8/14/2022,8/26/2022,14,8,2022,232,TRUE,1,staff,art,12
64,196,2/14/2022,2/23/2022,14,2,2022,268,TRUE,1,student,science,9
78,141,3/19/2025,4/1/2025,19,3,2025,326,FALSE,1,student,history,13
59,161,8/30/2020,9/1/2020,30,8,2020,93,TRUE,0,faculty,non-fiction,2
78,44,3/31/2022,4/6/2022,31,3,2022,218,TRUE,0,staff,non-fiction,6
2,69,1/7/2021,1/14/2021,7,1,2021,180,TRUE,0,faculty,fiction,7
17,96,12/13/2022,12/14/2022,13,12,2022,50,TRUE,0,student,fiction,1
5,24,9/11/2020,10/1/2020,11,9,2020,551,FALSE,1,staff,non-fiction,20
12,172,8/31/2024,9/6/2024,31,8,2024,174,FALSE,0,faculty,art,6
28,180,5/5/2023,5/20/2023,5,5,2023,426,FALSE,1,student,science,15
45,96,1/31/2020,2/20/2020,31,1,2020,536,FALSE,1,faculty,non-fiction,20
76,198,3/3/2023,3/23/2023,3,3,2023,466,TRUE,1,faculty,fiction,20
92,117,2/13/2025,3/3/2025,13,2,2025,388,FALSE,1,faculty,art,18
100,50,10/13/2020,10/31/2020,13,10,2020,535,TRUE,1,staff,science,18
8,147,10/24/2020,11/10/2020,24,10,2020,393,FALSE,1,staff,fiction,17
90,3,2/28/2021,3/4/2021,28,2,2021,134,FALSE,0,staff,fiction,4
90,145,5/19/2023,6/7/2023,19,5,2023,394,TRUE,1,faculty,art,19
4,146,1/22/2021,1/25/2021,22,1,2021,95,FALSE,0,staff,art,3
13,43,3/25/2020,4/8/2020,25,3,2020,327,FALSE,1,staff,fiction,14
90,154,8/14/2021,8/19/2021,14,8,2021,113,FALSE,0,faculty,art,5
65,159,5/17/2021,5/23/2021,17,5,2021,178,FALSE,0,student,science,6
97,149,7/28/2023,8/14/2023,28,7,2023,406,TRUE,1,staff,fiction,17
84,12,4/13/2025,4/14/2025,13,4,2025,59,TRUE,0,student,history,1
1,27,4/17/2023,5/1/2023,17,4,2023,399,FALSE,1,faculty,science,14
17,28,3/24/2025,3/25/2025,24,3,2025,57,TRUE,0,staff,fiction,1
63,8,11/12/2022,11/18/2022,12,11,2022,201,FALSE,0,faculty,history,6
35,4,10/16/2022,10/19/2022,16,10,2022,54,FALSE,0,student,art,3
61,185,6/22/2022,7/4/2022,22,6,2022,247,FALSE,1,staff,art,12
77,38,3/3/2024,3/16/2024,3,3,2024,293,FALSE,1,faculty,fiction,13
6,167,3/20/2022,3/22/2022,20,3,2022,115,TRUE,0,faculty,history,2
49,120,1/25/2023,2/5/2023,25,1,2023,343,TRUE,1,student,science,11
96,99,1/25/2020,2/7/2020,25,1,2020,307,FALSE,1,faculty,art,13
56,91,8/11/2021,8/22/2021,11,8,2021,233,TRUE,1,student,art,11
23,195,11/21/2022,11/24/2022,21,11,2022,81,FALSE,0,student,fiction,3
47,32,9/28/2021,10/6/2021,28,9,2021,256,FALSE,1,staff,non-fiction,8
83,63,5/28/2022,6/8/2022,28,5,2022,325,TRUE,1,staff,non-fiction,11
49,108,12/6/2023,12/9/2023,6,12,2023,137,FALSE,0,student,science,3
99,22,8/14/2021,8/21/2021,14,8,2021,229,FALSE,0,student,science,7
44,51,1/4/2020,1/9/2020,4,1,2020,178,FALSE,0,faculty,non-fiction,5
22,164,12/17/2021,12/25/2021,17,12,2021,197,FALSE,1,faculty,art,8
20,59,12/18/2021,12/24/2021,18,12,2021,169,FALSE,0,staff,art,6
22,88,11/28/2020,12/5/2020,28,11,2020,189,FALSE,0,faculty,art,7
19,123,2/1/2023,2/17/2023,1,2,2023,422,TRUE,1,student,non-fiction,16
52,182,1/21/2020,1/29/2020,21,1,2020,208,FALSE,1,faculty,non-fiction,8
40,29,5/21/2020,6/10/2020,21,5,2020,522,FALSE,1,staff,history,20
28,172,9/7/2020,9/14/2020,7,9,2020,225,FALSE,0,staff,history,7
26,196,3/14/2020,3/22/2020,14,3,2020,230,TRUE,1,faculty,non-fiction,8
25,10,1/30/2021,1/31/2021,30,1,2021,50,TRUE,0,student,history,1
38,72,10/26/2024,11/11/2024,26,10,2024,472,TRUE,1,faculty,science,16
85,179,6/27/2022,6/29/2022,27,6,2022,105,TRUE,0,faculty,history,2
66,184,11/13/2023,11/14/2023,13,11,2023,104,TRUE,0,student,non-fiction,1
90,13,3/12/2023,3/19/2023,12,3,2023,213,TRUE,0,student,history,7
73,35,9/2/2022,9/22/2022,2,9,2022,569,TRUE,1,faculty,science,20
56,69,4/7/2020,4/14/2020,7,4,2020,168,TRUE,0,faculty,fiction,7
42,101,9/21/2023,10/2/2023,21,9,2023,296,TRUE,1,faculty,history,11
52,156,8/25/2022,9/2/2022,25,8,2022,243,FALSE,1,staff,non-fiction,8
70,84,11/3/2023,11/18/2023,3,11,2023,315,FALSE,1,faculty,art,15
81,88,3/1/2025,3/11/2025,1,3,2025,336,TRUE,1,staff,non-fiction,10
95,54,9/18/2022,9/25/2022,18,9,2022,207,TRUE,0,staff,art,7
100,51,8/29/2020,9/9/2020,29,8,2020,288,TRUE,1,staff,fiction,11
8,86,7/5/2022,7/18/2022,5,7,2022,326,TRUE,1,student,history,13
60,33,7/27/2020,8/15/2020,27,7,2020,496,FALSE,1,staff,history,19
9,13,6/19/2024,6/21/2024,19,6,2024,100,FALSE,0,faculty,history,2
2,2,9/25/2024,10/12/2024,25,9,2024,484,TRUE,1,staff,non-fiction,17
91,113,4/15/2022,5/3/2022,15,4,2022,480,FALSE,1,faculty,history,18
12,54,5/21/2024,6/2/2024,21,5,2024,285,TRUE,1,faculty,art,12
21,188,2/3/2022,2/8/2022,3,2,2022,193,TRUE,0,faculty,science,5
39,99,10/22/2020,11/3/2020,22,10,2020,376,FALSE,1,faculty,science,12
68,121,8/28/2022,9/11/2022,28,8,2022,424,TRUE,1,staff,science,14
60,9,8/10/2020,8/14/2020,10,8,2020,102,FALSE,0,staff,history,4
49,148,1/12/2021,1/26/2021,12,1,2021,419,TRUE,1,student,science,14
22,42,6/16/2024,6/19/2024,16,6,2024,101,FALSE,0,student,history,3
72,73,12/4/2020,12/20/2020,4,12,2020,389,FALSE,1,faculty,history,16
83,162,8/7/2022,8/16/2022,7,8,2022,304,FALSE,1,faculty,non-fiction,9
56,123,7/20/2021,7/28/2021,20,7,2021,280,TRUE,1,faculty,non-fiction,8
45,4,1/19/2020,1/29/2020,19,1,2020,297,FALSE,1,student,history,10
33,169,11/28/2020,12/3/2020,28,11,2020,147,FALSE,0,student,fiction,5
34,9,3/20/2024,3/29/2024,20,3,2024,250,FALSE,1,faculty,fiction,9
52,159,9/23/2020,9/24/2020,23,9,2020,56,FALSE,0,staff,art,1
40,159,1/24/2020,2/13/2020,24,1,2020,436,TRUE,1,student,art,20
6,140,2/26/2020,3/1/2020,26,2,2020,128,TRUE,0,staff,non-fiction,4
100,57,4/21/2023,5/3/2023,21,4,2023,357,FALSE,1,faculty,non-fiction,12
61,65,11/5/2024,11/16/2024,5,11,2024,269,TRUE,1,student,fiction,11
82,137,5/12/2021,5/13/2021,12,5,2021,50,FALSE,0,student,history,1
70,164,7/5/2023,7/20/2023,5,7,2023,443,FALSE,1,student,science,15
13,179,10/31/2023,11/2/2023,31,10,2023,95,TRUE,0,staff,non-fiction,2
70,107,10/9/2022,10/23/2022,9,10,2022,398,FALSE,1,staff,history,14
77,69,1/23/2024,2/1/2024,23,1,2024,302,TRUE,1,faculty,science,9
21,113,10/4/2022,10/11/2022,4,10,2022,185,TRUE,0,staff,fiction,7
74,187,9/26/2021,10/6/2021,26,9,2021,251,TRUE,1,staff,fiction,10
13,181,9/3/2024,9/6/2024,3,9,2024,96,TRUE,0,staff,art,3
97,159,2/13/2022,2/28/2022,13,2,2022,348,TRUE,1,faculty,fiction,15
35,97,1/11/2025,1/17/2025,11,1,2025,178,TRUE,0,student,non-fiction,6
34,136,1/4/2021,1/7/2021,4,1,2021,119,FALSE,0,student,non-fiction,3
12,117,12/7/2021,12/19/2021,7,12,2021,306,FALSE,1,staff,history,12
24,157,6/23/2021,7/1/2021,23,6,2021,237,FALSE,1,student,science,8
93,64,6/14/2022,6/20/2022,14,6,2022,173,FALSE,0,staff,fiction,6
99,199,5/24/2020,5/26/2020,24,5,2020,83,TRUE,0,staff,art,2
65,78,1/15/2021,1/30/2021,15,1,2021,301,FALSE,1,staff,art,15
87,193,5/31/2022,6/3/2022,31,5,2022,125,TRUE,0,student,science,3
9,69,2/9/2025,3/1/2025,9,2,2025,594,FALSE,1,student,science,20
17,140,1/19/2021,1/26/2021,19,1,2021,242,TRUE,0,faculty,non-fiction,7
83,147,12/21/2023,1/7/2024,21,12,2023,412,FALSE,1,faculty,fiction,17
76,154,11/23/2024,12/11/2024,23,11,2024,415,TRUE,1,faculty,fiction,18
42,83,3/14/2023,3/23/2023,14,3,2023,199,FALSE,1,staff,art,9
60,32,1/19/2024,1/31/2024,19,1,2024,300,FALSE,1,staff,history,12
97,138,8/7/2023,8/23/2023,7,8,2023,359,FALSE,1,faculty,art,16
78,92,11/3/2022,11/11/2022,3,11,2022,266,FALSE,1,student,science,8
99,147,7/24/2022,7/30/2022,24,7,2022,187,FALSE,0,faculty,fiction,6
16,38,8/18/2023,8/29/2023,18,8,2023,288,TRUE,1,faculty,fiction,11
48,41,9/1/2024,9/21/2024,1,9,2024,550,TRUE,1,staff,non-fiction,20
30,31,3/24/2022,3/26/2022,24,3,2022,78,FALSE,0,staff,science,2
34,112,9/17/2023,10/1/2023,17,9,2023,307,TRUE,1,faculty,art,14
71,95,8/7/2022,8/14/2022,7,8,2022,237,TRUE,0,faculty,science,7
24,91,3/12/2020,3/21/2020,12,3,2020,282,FALSE,1,staff,science,9
15,51,11/27/2023,12/2/2023,27,11,2023,162,TRUE,0,student,non-fiction,5
87,32,11/1/2020,11/20/2020,1,11,2020,485,TRUE,1,student,history,19
26,19,5/21/2024,6/9/2024,21,5,2024,403,TRUE,1,student,art,19
54,79,11/14/2021,11/16/2021,14,11,2021,89,TRUE,0,student,science,2
70,148,3/17/2021,3/25/2021,17,3,2021,254,TRUE,1,staff,non-fiction,8
88,47,3/14/2021,3/23/2021,14,3,2021,243,FALSE,1,faculty,history,9
92,155,10/10/2024,10/27/2024,10,10,2024,439,FALSE,1,student,history,17
32,116,11/24/2022,12/8/2022,24,11,2022,370,FALSE,1,faculty,history,14
9,55,1/31/2020,2/1/2020,31,1,2020,51,FALSE,0,staff,non-fiction,1
80,190,9/20/2024,10/8/2024,20,9,2024,406,FALSE,1,student,fiction,18
54,121,3/26/2025,4/9/2025,26,3,2025,426,TRUE,1,student,non-fiction,14
78,75,12/22/2021,1/10/2022,22,12,2021,391,FALSE,1,student,art,19
70,132,6/25/2021,6/29/2021,25,6,2021,116,FALSE,0,faculty,science,4
79,152,5/24/2020,6/8/2020,24,5,2020,355,TRUE,1,staff,history,15
55,142,9/10/2023,9/17/2023,10,9,2023,185,FALSE,0,student,fiction,7
20,191,6/9/2024,6/12/2024,9,6,2024,112,FALSE,0,student,history,3
77,32,2/2/2022,2/14/2022,2,2,2022,363,FALSE,1,faculty,science,12
7,191,5/12/2024,5/21/2024,12,5,2024,236,TRUE,1,staff,art,9
10,13,10/6/2023,10/19/2023,6,10,2023,343,FALSE,1,student,science,13
90,66,6/14/2023,6/20/2023,14,6,2023,188,FALSE,0,staff,history,6
60,62,12/21/2020,1/5/2021,21,12,2020,417,TRUE,1,staff,history,15
9,145,11/5/2021,11/24/2021,5,11,2021,415,TRUE,1,staff,fiction,19
27,195,5/14/2023,6/3/2023,14,5,2023,425,TRUE,1,staff,art,20
2,199,9/5/2020,9/21/2020,5,9,2020,339,TRUE,1,staff,art,16
88,137,12/9/2021,12/12/2021,9,12,2021,106,TRUE,0,student,non-fiction,3
14,198,2/22/2020,3/7/2020,22,2,2020,360,FALSE,1,student,history,14
5,10,11/6/2021,11/23/2021,6,11,2021,460,TRUE,1,student,history,17
69,51,10/26/2021,11/1/2021,26,10,2021,188,TRUE,0,student,art,6
18,4,6/6/2022,6/13/2022,6,6,2022,178,FALSE,0,staff,fiction,7
37,53,2/2/2023,2/9/2023,2,2,2023,238,FALSE,0,faculty,history,7
64,199,1/3/2021,1/19/2021,3,1,2021,451,TRUE,1,staff,non-fiction,16
70,144,4/25/2020,5/10/2020,25,4,2020,365,FALSE,1,staff,art,15
35,19,4/1/2020,4/17/2020,1,4,2020,410,TRUE,1,staff,history,16
43,128,8/5/2024,8/20/2024,5,8,2024,446,TRUE,1,staff,science,15
78,142,4/6/2023,4/10/2023,6,4,2023,154,FALSE,0,student,non-fiction,4
20,99,5/8/2023,5/21/2023,8,5,2023,448,FALSE,1,student,science,13
79,32,3/1/2021,3/3/2021,1,3,2021,104,FALSE,0,faculty,history,2
89,5,12/25/2024,1/10/2025,25,12,2024,360,TRUE,1,faculty,fiction,16
99,14,1/27/2024,2/4/2024,27,1,2024,244,TRUE,1,staff,history,8
82,191,11/23/2023,12/2/2023,23,11,2023,208,TRUE,1,student,art,9
7,117,9/15/2022,9/26/2022,15,9,2022,245,TRUE,1,staff,art,11
77,22,6/22/2024,7/11/2024,22,6,2024,543,TRUE,1,faculty,non-fiction,19
66,78,4/5/2025,4/7/2025,5,4,2025,76,FALSE,0,staff,art,2
60,19,4/18/2020,4/21/2020,18,4,2020,132,TRUE,0,faculty,science,3
25,23,10/12/2022,10/29/2022,12,10,2022,476,TRUE,1,staff,non-fiction,17
85,187,5/12/2022,5/23/2022,12,5,2022,330,FALSE,1,student,non-fiction,11
41,87,11/23/2024,12/8/2024,23,11,2024,341,FALSE,1,staff,art,15
2,168,7/21/2021,7/28/2021,21,7,2021,169,FALSE,0,staff,history,7
73,59,12/11/2022,12/22/2022,11,12,2022,350,FALSE,1,staff,science,11
68,8,4/20/2024,4/23/2024,20,4,2024,104,TRUE,0,staff,non-fiction,3
47,161,7/18/2022,8/1/2022,18,7,2022,392,TRUE,1,faculty,science,14
66,84,7/6/2023,7/16/2023,6,7,2023,298,FALSE,1,student,non-fiction,10
19,159,4/24/2022,5/1/2022,24,4,2022,176,FALSE,0,student,art,7
36,194,11/5/2021,11/10/2021,5,11,2021,168,TRUE,0,student,science,5
56,151,6/18/2024,7/8/2024,18,6,2024,447,TRUE,1,staff,art,20
23,174,5/5/2023,5/6/2023,5,5,2023,50,FALSE,0,student,science,1
37,129,5/11/2022,5/17/2022,11,5,2022,156,FALSE,0,faculty,fiction,6
18,11,10/12/2023,10/15/2023,12,10,2023,101,TRUE,0,student,history,3
40,149,12/31/2023,1/8/2024,31,12,2023,226,FALSE,1,staff,history,8
61,184,3/26/2023,3/31/2023,26,3,2023,178,TRUE,0,student,non-fiction,5
10,54,11/6/2024,11/20/2024,6,11,2024,295,TRUE,1,staff,art,14
84,101,6/8/2020,6/17/2020,8,6,2020,287,FALSE,1,staff,non-fiction,9
100,55,11/25/2020,11/27/2020,25,11,2020,89,FALSE,0,faculty,history,2
58,79,4/1/2020,4/3/2020,1,4,2020,67,TRUE,0,faculty,science,2
100,70,2/16/2021,2/26/2021,16,2,2021,264,FALSE,1,student,non-fiction,10
68,29,10/2/2023,10/11/2023,2,10,2023,226,FALSE,1,staff,fiction,9
42,147,4/27/2024,4/28/2024,27,4,2024,61,FALSE,0,faculty,history,1
92,109,3/6/2020,3/21/2020,6,3,2020,331,TRUE,1,staff,art,15
23,39,12/12/2021,12/14/2021,12,12,2021,88,TRUE,0,student,history,2
61,181,10/17/2024,10/27/2024,17,10,2024,316,FALSE,1,staff,science,10
49,32,5/9/2021,5/21/2021,9,5,2021,306,TRUE,1,staff,fiction,12
13,148,4/27/2023,5/15/2023,27,4,2023,438,TRUE,1,faculty,history,18
60,168,11/18/2020,11/25/2020,18,11,2020,163,TRUE,0,staff,fiction,7
55,173,1/1/2023,1/12/2023,1,1,2023,319,FALSE,1,faculty,science,11
48,170,8/3/2021,8/16/2021,3,8,2021,396,TRUE,1,student,science,13
23,49,11/28/2024,12/16/2024,28,11,2024,437,TRUE,1,student,fiction,18
71,166,2/20/2025,3/3/2025,20,2,2025,288,FALSE,1,staff,history,11
84,180,1/29/2023,2/17/2023,29,1,2023,505,TRUE,1,staff,science,19
20,154,4/21/2023,4/25/2023,21,4,2023,104,TRUE,0,faculty,history,4
55,31,11/5/2022,11/6/2022,5,11,2022,50,FALSE,0,student,fiction,1
66,171,8/7/2020,8/19/2020,7,8,2020,340,TRUE,1,staff,non-fiction,12
8,125,4/23/2024,4/29/2024,23,4,2024,147,TRUE,0,student,art,6
53,151,3/3/2022,3/14/2022,3,3,2022,254,FALSE,1,staff,art,11
96,190,9/17/2022,9/24/2022,17,9,2022,198,FALSE,0,faculty,history,7
98,117,9/22/2021,10/4/2021,22,9,2021,384,FALSE,1,faculty,science,12
68,108,12/24/2022,1/4/2023,24,12,2022,326,FALSE,1,faculty,science,11
18,24,1/9/2022,1/16/2022,9,1,2022,159,FALSE,0,student,art,7
70,40,3/23/2022,4/7/2022,23,3,2022,342,FALSE,1,staff,art,15
68,123,9/30/2023,10/13/2023,30,9,2023,347,TRUE,1,faculty,non-fiction,13
22,183,5/27/2021,6/9/2021,27,5,2021,382,FALSE,1,staff,non-fiction,13
94,198,10/6/2020,10/9/2020,6,10,2020,124,TRUE,0,faculty,non-fiction,3
96,69,3/2/2024,3/14/2024,2,3,2024,362,FALSE,1,faculty,science,12
18,166,4/7/2022,4/19/2022,7,4,2022,302,FALSE,1,staff,art,12
29,199,7/22/2021,7/27/2021,22,7,2021,131,TRUE,0,staff,fiction,5
7,72,10/3/2023,10/17/2023,3,10,2023,437,TRUE,1,student,non-fiction,14
90,65,12/21/2020,1/9/2021,21,12,2020,546,FALSE,1,staff,science,19
58,21,2/11/2020,2/20/2020,11,2,2020,191,TRUE,1,staff,art,9
78,140,11/8/2020,11/25/2020,8,11,2020,498,TRUE,1,student,science,17
97,148,2/9/2025,2/27/2025,9,2,2025,395,TRUE,1,faculty,fiction,18
70,75,4/18/2022,4/24/2022,18,4,2022,167,FALSE,0,staff,history,6
86,98,7/19/2023,8/6/2023,19,7,2023,530,FALSE,1,faculty,science,18
70,68,12/22/2022,12/28/2022,22,12,2022,191,TRUE,0,student,history,6
2,157,7/26/2021,7/30/2021,26,7,2021,136,TRUE,0,student,non-fiction,4
64,21,4/25/2024,5/7/2024,25,4,2024,307,FALSE,1,staff,fiction,12
39,120,5/29/2023,6/2/2023,29,5,2023,155,TRUE,0,student,history,4
74,197,4/24/2024,4/26/2024,24,4,2024,106,FALSE,0,student,fiction,2
27,171,10/14/2023,10/28/2023,14,10,2023,410,TRUE,1,staff,non-fiction,14
16,198,10/12/2023,10/28/2023,12,10,2023,397,FALSE,1,faculty,fiction,16
59,70,10/18/2022,10/27/2022,18,10,2022,240,TRUE,1,faculty,non-fiction,9
76,43,5/10/2024,5/13/2024,10,5,2024,90,FALSE,0,faculty,art,3
12,67,11/9/2024,11/25/2024,9,11,2024,357,FALSE,1,staff,fiction,16
72,85,11/2/2021,11/11/2021,2,11,2021,276,FALSE,1,staff,non-fiction,9
10,19,3/5/2020,3/9/2020,5,3,2020,111,FALSE,0,faculty,fiction,4
68,35,2/5/2021,2/13/2021,5,2,2021,256,FALSE,1,student,science,8
11,148,2/19/2023,3/11/2023,19,2,2023,610,TRUE,1,student,science,20
31,196,11/25/2022,12/3/2022,25,11,2022,256,TRUE,1,staff,science,8
31,181,6/17/2023,7/5/2023,17,6,2023,509,TRUE,1,faculty,non-fiction,18
30,156,10/31/2022,11/18/2022,31,10,2022,410,TRUE,1,faculty,fiction,18
93,10,12/23/2022,1/6/2023,23,12,2022,367,FALSE,1,staff,history,14
73,88,5/1/2021,5/15/2021,1,5,2021,331,FALSE,1,staff,fiction,14
34,170,6/15/2023,7/2/2023,15,6,2023,443,FALSE,1,faculty,history,17
77,154,4/25/2021,4/27/2021,25,4,2021,97,TRUE,0,staff,art,2
98,22,1/29/2024,2/13/2024,29,1,2024,363,TRUE,1,staff,art,15
32,50,11/1/2024,11/3/2024,1,11,2024,106,TRUE,0,faculty,science,2
63,72,8/8/2024,8/20/2024,8,8,2024,360,FALSE,1,staff,non-fiction,12
1,94,3/31/2025,4/9/2025,31,3,2025,265,TRUE,1,student,science,9
26,177,8/23/2020,8/24/2020,23,8,2020,54,FALSE,0,staff,art,1
27,193,9/19/2024,9/24/2024,19,9,2024,189,TRUE,0,faculty,non-fiction,5
29,46,5/31/2023,6/4/2023,31,5,2023,150,TRUE,0,staff,history,4
20,183,10/31/2021,11/3/2021,31,10,2021,99,TRUE,0,staff,art,3
4,169,5/28/2020,6/4/2020,28,5,2020,191,FALSE,0,faculty,art,7
41,145,10/3/2023,10/10/2023,3,10,2023,242,TRUE,0,faculty,science,7
66,1,5/16/2020,5/21/2020,16,5,2020,179,FALSE,0,faculty,history,5
89,123,7/20/2024,8/1/2024,20,7,2024,279,TRUE,1,faculty,art,12
97,159,7/25/2024,7/29/2024,25,7,2024,115,FALSE,0,faculty,fiction,4
29,44,9/22/2020,9/29/2020,22,9,2020,181,TRUE,0,staff,art,7
72,48,1/14/2020,1/28/2020,14,1,2020,365,TRUE,1,faculty,science,14
92,187,1/14/2022,1/21/2022,14,1,2022,230,FALSE,0,staff,non-fiction,7
88,149,1/29/2021,2/2/2021,29,1,2021,69,FALSE,0,student,history,4
83,25,2/7/2022,2/12/2022,7,2,2022,141,TRUE,0,student,non-fiction,5
72,32,9/3/2022,9/6/2022,3,9,2022,104,TRUE,0,student,art,3
56,7,12/11/2023,12/30/2023,11,12,2023,558,TRUE,1,faculty,science,19
43,64,3/25/2020,3/30/2020,25,3,2020,114,FALSE,0,student,art,5
53,74,9/19/2023,10/8/2023,19,9,2023,537,TRUE,1,faculty,science,19
31,137,4/18/2024,4/24/2024,18,4,2024,188,TRUE,0,student,fiction,6
77,26,3/21/2025,3/30/2025,21,3,2025,205,FALSE,1,staff,art,9
3,164,6/9/2020,6/15/2020,9,6,2020,247,FALSE,0,student,science,6
76,197,5/1/2020,5/6/2020,1,5,2020,157,TRUE,0,faculty,history,5
70,111,1/22/2020,2/2/2020,22,1,2020,346,TRUE,1,staff,science,11
88,92,11/12/2022,11/27/2022,12,11,2022,418,TRUE,1,staff,history,15
28,164,10/31/2023,11/12/2023,31,10,2023,352,TRUE,1,faculty,non-fiction,12
1,165,4/29/2024,5/7/2024,29,4,2024,230,FALSE,1,faculty,non-fiction,8
39,82,1/5/2021,1/24/2021,5,1,2021,433,FALSE,1,student,fiction,19
96,142,10/24/2022,11/8/2022,24,10,2022,443,TRUE,1,faculty,science,15
37,121,7/23/2020,8/1/2020,23,7,2020,261,TRUE,1,faculty,science,9
10,185,6/1/2022,6/13/2022,1,6,2022,269,FALSE,1,staff,art,12
88,173,1/5/2025,1/15/2025,5,1,2025,299,TRUE,1,staff,science,10
46,7,4/1/2020,4/2/2020,1,4,2020,82,FALSE,0,staff,history,1
99,90,3/15/2022,3/18/2022,15,3,2022,123,TRUE,0,faculty,non-fiction,3
63,124,9/11/2023,9/16/2023,11,9,2023,167,TRUE,0,staff,non-fiction,5
72,65,5/29/2023,6/5/2023,29,5,2023,182,FALSE,0,faculty,fiction,7
18,80,5/4/2023,5/18/2023,4,5,2023,422,FALSE,1,student,science,14
16,117,3/6/2025,3/13/2025,6,3,2025,186,FALSE,0,faculty,art,7
66,81,7/24/2023,7/31/2023,24,7,2023,166,TRUE,0,faculty,fiction,7
69,96,1/12/2021,1/19/2021,12,1,2021,156,TRUE,0,student,art,7
43,103,5/28/2024,6/11/2024,28,5,2024,437,TRUE,1,faculty,science,14
1,68,8/4/2022,8/14/2022,4,8,2022,266,TRUE,1,student,history,10
96,69,2/9/2024,2/15/2024,9,2,2024,172,TRUE,0,staff,non-fiction,6
85,141,1/16/2025,1/26/2025,16,1,2025,307,FALSE,1,student,non-fiction,10
6,144,12/23/2024,1/12/2025,23,12,2024,584,FALSE,1,faculty,science,20
37,95,11/8/2021,11/22/2021,8,11,2021,390,TRUE,1,student,science,14
25,114,10/12/2023,10/31/2023,12,10,2023,416,FALSE,1,staff,art,19
49,106,4/23/2021,5/1/2021,23,4,2021,218,TRUE,1,student,fiction,8
68,187,1/26/2022,1/31/2022,26,1,2022,164,TRUE,0,faculty,history,5
11,9,5/12/2020,5/28/2020,12,5,2020,384,FALSE,1,student,fiction,16
32,155,11/26/2024,12/12/2024,26,11,2024,347,FALSE,1,student,fiction,16
56,125,1/6/2025,1/13/2025,6,1,2025,229,TRUE,0,staff,non-fiction,7
17,60,2/28/2021,3/4/2021,28,2,2021,129,TRUE,0,staff,history,4
